samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
zmbvnfm-2015,0,0,0,0,4.197755,4.9103875,2.3762715,4.3503757,0,0,0,0,0,0,0.8686011,0,0,0,2.4469674,0,3.266589,0,3.248779,0,0.62119144,0,0,0,0.09355961,0,0.8749406,0,0,0,0.6586134,0,0.06919067,3.6787524,0.13721594,0.31927916,5.8120255,3.1732426,0,0.65735483,0.040350117,0,4.185944,0.87540543,0.12318991,0,1.2605052,0,0,0,1.1089146,0,0,0,3.8231375,0.9908586,2.7947688,3.8147488,3.0054262,0,0,4.3594913,1.3226569,0,0,0,0,0,0,0,2.7267673,2.0901153,1.2175715,0,0,0,0,0,0,0,1.7534126,0,0,0,2.265609,4.483801,0,0,0,0,0.48657018,0,0,0,1.7808319,4.445968,0.17178054,0.640572,3.3209841,0,0,0.48742017,1.5735778,0,4.4807076,2.4086757
zmbvnfm-5011,0,0,0,0.97636527,3.8121665,0.9597888,3.198113,0.28855848,0,0,0,0,0,0,0,0,0,0.99200314,1.7889034,0,1.2165228,0.1256294,3.7990403,2.603855,3.3932629,0.124129266,0,0,0,0,1.3852929,0.70863956,0,2.4804306,1.1444737,0.20550868,3.5401633,3.4732108,1.35807,2.9288478,0,3.977243,0,2.8525813,0.33408818,0,5.7087507,1.3763375,0,0,2.613552,0,0.7776306,0,0,2.9359136,0,0,5.7025275,0.93032527,8.47134,0,4.8830523,0,2.573903,3.606903,2.6218054,0,0,0,0,0,0.5129656,0.9143701,0.3103129,3.9367585,2.829934,3.7580833,0,0,0,3.6937864,0,0,1.2937475,0,0,2.5477188,0,3.5150795,0,0.20877944,0,0,3.0012376,0,0,0,3.532159,0,0,2.8803315,3.7574182,0,0,5.195481,2.7646725,0,3.3426473,2.9192164
zmbvnfm-5012,0,0,0,0,3.0974715,0,0,0.86266994,1.079498,1.044196,0.0587487,0,0,0,0.15078303,0,0,4.775893,3.2082236,0,1.0958652,1.0073766,2.4910274,3.1484618,0,1.3438376,0,0,0,0,0,0,0,3.389361,2.5279133,4.755998,0,5.889441,0,0,1.981521,1.0813706,4.603314,2.9831343,4.7454195,0,5.028629,0,1.5514928,0,1.3372641,0,0,2.9088492,0,0.14585917,0,0,0.10278615,3.0800998,1.970539,0,0.7365517,0,1.7089094,1.8736153,2.7067966,0,0,0,0,0,0,2.7072613,0,1.7186406,0.76465863,0,4.2299356,0,0,1.0033287,0,0,2.1490135,0,0,2.005954,0,3.173253,0,0,0,0.50437933,3.9267902,4.4776664,0,0,1.7236059,0.34746936,4.5702534,1.2701852,0,0,0,3.2721887,1.5931873,0,0,3.190591
zmgt937-01,0,0,0,0,0,0,0,0.3575896,12.430431,0,0,0,0,0,2.8416553,0,0,6.6257977,1.4772391,10.528456,0,0,0,5.375361,0,3.7938323,0,0,3.1900082,0,1.6560296,0,0.002574038,6.0662518,1.8958471,0,0,1.2429354,2.9368114,0,6.398094,0,0,2.234223,0,0,0.9794849,0,0.8733544,0,0,0,0,0,0,0,3.4399555,0,1.8512024,6.058895,4.3124638,0,0,2.7091618,0,4.457757,6.7039633,4.2479925,0,8.147904,5.293928,3.069162,0,0,0,0,0,5.574497,0,0,0,0,0,0.96069217,0,0,0,0,0,7.1619763,1.4271792,0,0,3.984531,5.416335,0.13544376,0,0,0,3.1203961,0,2.9522252,6.327116,0,0,0,2.3411667,0,0.2716214,0
zmgt937-02,0,0,0,0,1.1794922,0,1.4491599,1.5301968,5.5594583,0,0,1.2932007,0.66205597,0,0,0,0,3.8850217,0,3.926162,0,1.3267425,0,2.6629305,0,1.8548175,0,0,2.6183414,0.9373634,2.7954066,0,0,3.808192,4.4301534,0,0,0,1.2187965,0,2.0041564,0,0,0.3604384,1.6222522,0,1.9079074,0,0.42669144,0,0,0,0,0,1.5353416,0,0.7643022,0,6.243799,3.483751,2.6639042,0,0,2.5711477,0,4.7813706,0.41310227,4.8703046,0,0,0,3.7881067,0,0,0,1.5187442,0,0,0,0.6068303,0,0,0,0,0,0,0,0,0,1.5465245,2.8697479,0,0.35268694,0,6.6132946,1.8413798,0,0,0.63217443,4.3629246,1.3080347,2.7734797,1.2988663,0,0,1.3766333,0,0,0,0
zmgt937-04,0,0,0,0,3.285722,0,0,5.02119,6.405521,2.1433756,0,0,4.354166,0,0,0,0,0,0,1.8297939,0,0,0,4.8500066,0,0,0.9577271,0,0,3.4187891,2.8734934,0,0,0.60203856,1.8180193,0,0,0.021712072,0,0,4.878106,0,2.781006,1.4734534,0,0,7.1597347,0,0.5099856,0,0,0,0,0.43946767,5.7954097,0,0,0,7.3041964,8.200479,1.9957243,0,0,7.6352797,0,3.5885627,0,5.3563104,0,4.4459724,0,3.2383838,0,0,0,0,0,0,0,4.2361813,0,1.8128297,0,0.20428985,0.9723761,0,0,0,0,0,5.3795347,0,0,5.611386,8.699979,5.4856024,0,0,6.218911,5.82845,0,2.6168954,0,0,0,0,0.4691155,0,0,0
zmgt937-05,0,0,0,0,3.6462414,0.81819415,0,0,0,10.138576,0,5.752635,0,0,1.7781223,0,0.17396306,0,5.497446,3.110739,4.54504,0,0,0,5.3956094,0,0.90989256,0,5.6429358,0,0,0,1.6718264,5.447799,0.34230423,0.90528166,0.66650784,9.50978,5.6858335,2.035858,0,5.6625247,0,5.71535,0,0,4.4759097,8.648741,0,0,2.257919,0,0,0,6.0812674,0,0,0,0,3.5375466,4.7849464,0,0,0,0,1.8469481,3.280405,1.0122378,0,0.04676329,0,0.017283628,0,0,0,4.6940026,0,0,0.84351486,0,0,2.539488,0,0,0,0,0,2.237281,0,4.064391,0,0,0,5.9476304,7.77358,1.3891852,1.4574878,0,0,5.840764,0,0.39794502,4.879875,0,0,1.1216443,6.1393723,0,3.5153427,2.6500654
zmgt937-06,0,0,0,0,3.6779306,0,2.0213957,3.55922,7.510177,0,0,0,3.8359377,0,0,0,0,0,1.2554681,0.26907083,0,2.3772154,0,4.410833,0,0,0,0,0,0,0.2412704,0,0,0.8135477,2.190872,0.061335266,0,0,2.2549214,0,0,0.02898936,5.799556,0,1.8400352,0,5.8722863,0.27009404,0,0,0,0,0,0,2.3078253,0,0,0,8.736188,6.0507774,3.0297353,0,0,2.4671578,0,2.6329415,0,0.9534035,0,3.5694122,0,0.9420385,0,1.4848137,0,0.52165663,0,0,3.1250837,1.8199782,0,1.464915,0,2.5532582,0.90374917,0,0,0,0,0.11785739,3.1908872,0,0,0.26459333,7.957981,5.0696664,0,0,3.6086512,2.3499916,0,5.802664,0.8478982,0,0,3.4691856,0,0,0,3.652114
zmgt937-07,0,0,0,0,1.7715771,0,0,8.111181,7.920951,3.718669,0,0,9.202106,0,0,0,0,0,4.496432,4.9429502,0,7.4528003,0,2.7443979,0,0,0,0,0,14.287714,0,0,0,1.0360775,0,0,0,2.9564319,0,0,0,0,6.725448,0,0,0,6.192933,0,0,0,0,0,0,0.60546017,1.7828695,0,0,0,1.1194484,5.5885587,1.6567482,0,0,7.934128,2.7806516,0,0,4.5019403,0,4.675258,0,0,0,0.372992,0,0,0,0,0,4.680825,0,3.8635035,0,6.1169786,1.3820308,0,0,0,0,0,5.6497474,0,0,0.7489904,9.5086775,0.8514674,0,0,4.7773633,5.6902814,0,0,0,0,0,0,0,0,0,0
zmgt937-08,0,0,0,0,0,0,0.6994626,3.651933,5.843382,0,0,0,3.0256748,0,0,0,0,0.39622313,0.7255752,1.2579683,0,1.1438684,0,2.7013066,0,0.60925335,0,0,0.040596396,4.4309487,0,0,0,2.090033,0.9696077,0,0,0,2.3843627,0,0,0,4.290684,0,3.4154506,0,2.9677348,0,0,0,0,0,0,1.7471236,0,1.1467307,1.5844249,0,3.2262206,3.0817354,2.1834683,0,0,0.79170364,0,2.3559568,0,1.3165542,0,3.6946073,0,3.7170124,0,0,0,0,0,0,0,2.8413136,0,0,0,0.5714335,0.29226384,0,0,0,0,0,4.1020913,0.110955104,0,1.1193544,6.531007,2.2346542,0,0,1.0653416,1.0871193,0.62567985,1.4132718,0.6181156,0,0,0,0,0,0,2.1828082
zmgt937-09,0,0,0,0,0,0,0,9.159724,9.938528,0,0,0,9.923639,0,0,0,0,3.7479148,0,4.473927,0,4.168757,0,4.600961,0,2.3865454,0,0,0,10.345701,0.5433176,0,0,3.4161103,2.7348545,0,0,0,2.6191342,0,0,0,4.2020154,0,8.784746,0,4.519452,0,0,0,0,0,0,1.4303621,0,1.4465412,6.159597,0,1.6261804,3.8391159,3.8859441,0,0,3.3760386,2.588724,0,0,3.5949268,0,2.5840814,0,5.4841137,0,0,0,0,0,2.7657866,0,6.0991483,0,1.6388543,0,4.6172695,0.89334565,0,0,0,0,0,4.051666,0.37156,0,0.001663528,8.333033,1.0498823,0,0,1.9951521,2.6188016,0,0,0,0,0,0,0,0,0,0
zmgt937-1011,0,0,0,0,0,0,0,2.025524,6.225455,0,0,0,0.08211726,0.619578,0,0,0.73911357,2.5800667,0.5733911,1.0589656,0,0.66315764,0,2.8923733,0,0,0,0,2.2644298,3.2781472,1.3254958,0,0,2.824191,0.94640124,0,0,0,2.5787513,0,2.6568584,0,2.2781098,0,2.3938663,0,2.3019967,0,0.14781427,0,0,0,0,0,0,1.137926,0,0,2.8683202,3.97222,1.1082829,0,0,0.26418978,0,5.5581656,0.26221496,2.0006802,0,2.4459412,0,3.3496616,0,0,0,0.7409313,0,0,1.985848,1.8196454,0,0,0,2.1757429,0,0,0,0.46111608,0,1.0802653,2.539717,0,0,1.8618032,7.442754,3.5931718,0,0,0.42404407,3.2000504,1.4217182,3.731659,0,0,0,0.5770791,1.1332504,0,0,2.4566686
zmgt937-1012,0,0,0,0,0,0.95713043,0,0.042784687,9.130516,0,0,0,4.268367,0,0,0,0,6.159996,0,0.40179834,0,1.3293684,0,6.2758613,0,0,0,0,1.5400637,5.7015,6.787908,0,0,4.467278,5.075678,0,0,0,5.5941563,0,8.595157,0,4.590043,0,2.6560242,0,3.7547126,0,3.2439249,0,0,0,0,0,1.5331525,1.3878512,0,0,7.494749,7.6171217,0.22994062,0,0,1.9441867,0,8.967247,0,3.7120125,0,1.353747,0,6.2294836,0,1.4553624,0,2.9069421,0,0.28419068,0,3.010387,0,1.1832899,0,2.066369,0,0,0,0,0,5.3212824,0.7746169,0,0,6.6355286,10.236291,4.451083,0,0,0.29916054,2.2577746,0,5.401361,0,0,0,1.1445163,0,0,0,3.3421917
zmgt937-1013,0,0,0,0,0,0,0,2.0280216,9.927748,0.17945181,0,0,3.7346973,0,0,0,0,7.9266768,0,1.4240469,0,4.1516576,0,3.5735042,0,4.3195896,0,0,0,5.3182096,5.8573575,0,0,6.0530524,8.615473,0,0,1.446633,0,0,4.2598467,0,0.7011106,0.54451454,3.318953,0,5.0730176,0,0,0,0,0,0,0,2.7946575,0,0,0,3.3244228,7.410409,4.1345773,0,0,4.3470197,0,3.063405,2.3398886,6.5885015,0,3.697769,0,3.5845213,0,0,0,0,0,0,0,3.9029894,0,0,0,0.17379524,0,0,0,0,0,5.2726316,4.339542,0,0,2.139421,3.8511574,3.1168044,0,0,2.4453063,3.1256397,1.4964916,2.3129525,0,0,0,0,1.1071409,0,0,1.8718722
zmgt937-1014,0,0,0,0,0,0,0,0,8.2523,0,0,0,1.2439674,0,0,0,0,3.9185178,2.7552223,4.020402,0,0,0,2.0062513,0,2.3972347,0,0,2.1961377,0,0,0,0,2.0820382,4.8817096,0,0,0.20341298,1.5238707,0,6.728425,0,0,2.58973,0,0,1.7054722,0,0.51933676,0,0,0,0,0,2.170061,0,0.8412459,0,4.370898,5.5600457,4.7424254,0,0,5.301717,0,6.0445533,3.3625648,4.7866645,0,4.288363,0,3.8099346,0,0,0,0,0,0,0,0,0,0,0,1.3517693,0,0,0,0,0,2.3067687,2.370567,0,0,4.2493753,3.9341445,1.464639,0,0.065180875,3.2382653,3.640791,0,5.4242845,1.4718299,0,0,0,0.37232107,0,0.009334894,0
zms5w76-01,0,0,0,0,0,0,0,0,2.6837237,2.6105256,0,0,0,0,3.0920527,0,0,0.17067406,3.0102592,3.5010457,2.3391025,0,2.3108063,3.9329827,0,0,1.4365079,0,1.362739,0,2.775599,4.06852,0,2.2158253,0,0.22617811,0.3943557,0.109853625,2.145082,0,1.8938458,1.6513981,1.602629,1.7203879,0,0,0,5.5317116,0,0,0,0,0,0,0,1.4536014,0,0,0,5.6550264,0,0,0,0.3696648,4.713808,0.44594258,0.13037443,0,0,1.9220576,0,0.83065546,0,3.3867066,0,0,0,0.31863546,0,0,0,2.5876842,0,0,0,0,1.3315276,2.7620733,0,0,5.6334395,3.0525303,0,8.250338,2.2102377,1.9660584,0,0,0,0,0,0.5432878,1.6650419,3.4597027,3.7967262,2.8751507,0,0.10597258,0,4.2819123
zms5w76-02,0,0,0,7.2279353,0,0,0,0,0,16.203508,0.9886509,10.453036,0,0,0,0,0,2.6926527,0,11.732088,0,0,0,3.4293168,12.906932,0,0,0,3.3487103,0,0,0,11.579021,7.2920184,0,0,4.056592,19.774994,2.1174753,6.415161,0,0,0,3.6279986,0,0,0,19.874624,8.185908,0,7.4503503,0,5.80646,10.487163,0,9.028439,0,0,0.2503658,9.632706,2.1257708,0,0,0,0,0,1.2604097,10.937299,0,0,0,0.6075325,0,8.077281,0,0,0,0,0,8.735159,0,0,0,0,0,0,11.906888,11.4631405,0,0,0.3256237,0,0,4.994626,7.573829,0,14.301873,0,0,0,0,0,11.25729,0,0,11.215035,0,0,0,9.092672
zn0je53-01,0,0,0,0,0,0.61272115,0,0,0,6.542116,0,0,7.4314685,0,12.996739,0,0,4.059828,11.480965,1.7751722,0,4.683688,7.312922,3.7119794,0,9.570153,0,0,0,0,0,9.133195,12.393737,0,0,0,4.6074543,0,7.7346654,0,0,0,9.422327,6.917051,0,3.4661925,0,11.364046,0,0,0,0,0,6.107984,0,16.788952,0,0,0,9.5708475,0,0,0,0,7.370173,0,4.7460585,3.814557,0,4.106034,0,9.210141,0,21.596962,3.234352,0,0,0,7.5954337,0,0,4.574867,0,0,8.536935,0,5.705206,11.452259,0,0,4.1352053,1.7842983,0,13.765838,4.0351787,10.925395,0,0,0,2.5797899,0,4.6501775,0,0,0,17.333721,0,0,0,5.9705596
zn0je53-02,0,0,0,0,0,4.2596846,0,0,0,2.6343124,0,0,2.6588464,0,0,0,0,0,3.0028176,0,0,0,0.3796767,2.3746135,0,0,0,0,6.1706724,0,0,0,4.208806,0,0,0,0.8154986,2.9649463,4.344466,0,6.754083,0,0,0,1.9724427,0,0.6795723,6.281765,0,0,0,0,0,0,0.8895407,5.000921,0,0,0,5.1031704,0,0,0,1.958789,0,6.5808744,7.869471,2.8624394,0,2.766993,0,2.2741406,0,5.6565804,0,0,0,2.9997034,5.523692,0,0,0,0,5.0919003,0,0,0,6.2704315,0,0,0,0,0,12.014146,3.592988,9.858413,0,0,0,8.358609,0,5.8479414,0,0,0,6.6145144,0,0,2.5544293,0
zn0je53-03,0,0,0.21781826,0,0,0,0,0,0,2.8150313,0,0,8.851259,0,8.793583,0,0,5.115933,4.7625113,3.4258332,0,0,0,0,0,8.0536175,0,0,1.1898768,0,0,0,9.557476,0,0,0,2.4151943,2.2170184,4.640578,0,0,0,7.4193306,0,4.2150145,2.480312,0,1.6560159,0,0,0,0,0,3.2195442,0,9.667028,0,0,0,0,1.5815568,0,0,1.1624129,6.5538697,0,4.1342363,0,0,1.6490417,0,6.606782,0,11.986385,5.067423,0,0,0,3.8251755,0,0,0,0,3.3937755,5.5013614,0,2.721141,5.1643496,0,0,6.4841595,2.8683207,0,11.640362,0,8.577787,0,0,0,2.5605595,0,0,0,1.6686321,0,3.7323096,0,4.026235,0,0
zn0je53-04,0,0,0,0,0,3.027075,0,0,0,13.577949,4.3863697,0,0,0,0,0,0,0,6.3218694,0,0,0,0,3.691098,6.3820906,0,0,0,5.876292,0,0,0,9.009097,4.210983,0,0,0.85166585,9.864767,7.825795,0,0.12621276,0,0,2.6275613,0,0,0,13.986157,0,0,0,0,0,2.3394084,0,11.306028,0,0,0,4.3171253,1.1980916,0,0,0,3.3725045,4.723376,3.4196906,5.59896,0,0,0,5.137667,0,9.88813,0,0,0,0,5.1378675,0,0,0.02622408,0,0,0,0,0.73716843,9.304305,0,0,0,0,0,15.1223345,5.87411,5.1058755,0,0,0,5.2964516,1.2569661,7.3311124,0.8477939,0,0,6.0498586,3.783234,0,0,7.024386
zn0je53-06,0,0,0,0,7.8081546,0,0.15521044,0,1.899255,2.7452166,0.17985496,0,0.6940377,0,1.971128,0,0,0,1.2101119,0,1.5803815,0,0.13603169,1.1698227,0,0,1.3115851,0,0,0,0,0,0.40492496,0.8599732,0.6587993,2.2476456,0,0.46145347,5.903127,0,0,3.4856238,3.5178096,0.2298782,0,0,10.569121,1.1513836,0.50604343,0,0,0,0,0,1.1457958,0,0,0,5.62715,3.4043245,3.7375157,0,0,4.5649204,2.8885038,4.8770223,2.8714242,0,0,4.5713725,0,0,0,1.3641475,0,0,0,0,1.9378719,0,0,3.786185,0,2.6781342,3.988044,0,0,2.2305074,0,0.52763885,1.4832808,0,0,1.6118479,7.311809,4.9616013,0,0,8.036227,3.8437839,0,7.8947453,0.6346763,0,0,5.045488,3.2298198,0,0.44566396,1.3483115
zn0je53-07,0,0,0,0,0,6.3039956,0,0,0.08795343,5.561664,3.1193714,0,0,4.8115144,1.1062604,0,0,2.3822813,6.0499554,5.63481,0.4970879,0,0,4.560905,0,0,0,0,1.9421759,0,1.5115722,0,2.6252723,2.0045025,0.33981854,0.6327289,3.3882382,4.0541487,6.5426564,0,8.871159,2.9283423,0,1.0372428,3.633717,0,0,6.2902985,3.5252147,0,0,0,0,0,0,3.1953568,0,0,2.5961144,3.3864608,0.17951193,0,0,0,1.9569439,5.4613094,5.3030243,5.5584183,0,3.6922307,0,1.5718982,0,4.4824543,0,0.96903604,0,4.566054,4.41987,0,0,2.9902925,0,0,0.15466405,0,0,6.8862295,0,0,0.53518707,0,0,8.35726,4.915165,6.9506545,0,0,0,0.988425,0,4.889322,5.20588,0,0,6.8407855,1.4939358,0,0.61637884,0.82842565
zn0je53-08,0,0,0,0,0,0,0,0,5.5443406,2.4838033,0,0,0,0,3.6272893,0,0,2.4174986,0.8360044,2.8720748,2.0595381,0,0,3.1261299,0,0,2.0125763,0,2.435981,0,0,0,1.1949037,0,0,0.21533737,0,0,2.4636245,0,1.2703023,0.13282734,3.037268,0,1.6269062,0,0.45479438,0.88955104,2.9729302,0,0,0,0,0,0,4.042708,0,0,0.9541331,0.6783061,0,0,0,0,5.7698646,3.44078,0,1.1798325,0,3.0945938,3.2772431,0,0,2.2375443,0,0,0,4.728114,0,0,0,3.038176,0,1.9870442,0,2.6341987,0,3.82242,0,0.46960846,2.8709536,2.4709775,0.47120106,5.4120345,4.395868,3.4834719,0,0,0,0,0,0.91210634,2.2965279,1.3010312,0,0,1.6172518,2.3224673,0,0
zn0je53-09,0,0,0,0,0,8.050008,0,0,0,5.9195695,0,0,0,0,1.8826847,0,0,0,10.18907,8.433584,4.5033927,0,2.10922,8.137891,0,0,0,0,6.6501656,0,0.41644692,0,0,3.8952434,0,0,0.59958017,7.8503795,7.4340634,0,14.369178,8.221519,0,2.4158442,1.6061615,0,1.5119015,7.229426,2.6370804,0,0,0,0,0,0,0,0,0,3.7156172,5.435849,5.331355,0,0,0,0,10.123368,8.031933,0,0,4.839212,0,0,0,0,0,5.2895365,0,5.1421566,6.984042,0,0,3.6297958,0,0,0,0,0,4.6492887,0,5.0176806,0,4.840796,0,8.636962,5.6080613,2.9162385,0,0,0,2.6962025,0,1.3876346,9.196599,0.15799536,0,4.7704954,6.007146,0,9.343896,2.0576868
zn0je53-10,0,0,0,0,2.8466964,3.7781153,1.8241365,0,0,1.6450797,0.44841242,0.65994513,0.50950944,0,1.2349358,0,1.2626904,0,5.7235565,0,3.033178,0.6830974,7.455932,3.1279597,0,0,0,0,0,0,0,3.1095161,0,2.8063421,0.05588825,0,1.0992832,0.91212434,4.0778027,0,5.0154543,1.1969868,0,1.0621432,3.5370593,0,3.09965,0,3.097395,0,1.341269,0,0,0,1.8107578,0,0,0,10.048875,1.9298193,3.5957081,0,0,0,0,0.49840507,2.2027962,2.279057,0,0.31654727,0,0.6807012,0,2.433539,0,7.2579284,0,0,3.5228133,0,0,1.0939443,0,0.34074166,2.3437274,0,0,0,0,2.0148628,0,0,0,0,1.4788517,3.0942278,0,1.2321869,1.2208673,1.3667974,0,5.3863564,2.3621006,0,0,7.738683,0.54518,0,1.2978101,0.8465365
zn0je53-11,0,0,0,0,0,3.4117582,0,0,0,0.45133376,0,0,2.922225,5.010421,3.1636322,0,1.3303604,0,9.20599,2.8905647,1.0812078,4.4546294,8.759922,6.991034,0,0,0,0,0,0,0.013534583,7.1978674,2.2215912,0,0,0.2990392,3.0991547,0,6.0588355,0,1.7468685,2.1925862,1.6518523,0,0.3933656,0,0.30118263,11.926052,4.6241016,0,0,0,0,0,0,6.8045816,0,0,6.4884377,3.0424304,0,0,0,0,2.6820703,0,1.7158946,8.3394575,0,0,0,0,0,8.1102295,1.013648,5.5105352,0,1.1058388,2.0002086,0,0,5.4304485,0,0.24967602,3.3073807,0,7.0088015,4.772631,0,0,2.993121,2.2535255,0,5.302882,3.3597858,11.698595,0,0,0,0,0,0,1.9150035,4.0754824,0,16.549929,0,0,0,1.0297753
zn0je53-12,0,0,0,0,1.7432529,1.7679487,0,0,1.5137806,1.403801,2.4236493,0,4.2363453,1.808764,1.5724237,0,0,3.68438,2.236184,0.67372787,1.0819489,0,3.2340603,1.3775083,0,0,0,0,0,0,0.24473749,1.4571058,1.7120701,0.5414378,4.405038,0.4309511,0,3.9854157,2.9136522,0,2.240179,0,1.4314908,0,2.1768935,0,2.6108723,2.4300187,5.360385,0,0,0,0,0,0,3.132289,0,0,0.36746636,1.8748875,0.4198199,0,0.37667885,0.89628214,0.60154164,0,2.9702697,3.7947195,0,0,0,0,0,2.275988,0,0.1791187,0,5.07885,1.6339959,0,0,0.9270738,0,3.137702,1.4103241,0,0,4.047505,0,0,1.4052469,0,0,4.2219863,0,5.896245,0,0,0,0,0,2.5556195,2.2479835,0,0,3.023498,2.4208016,0,0,0
zn0je53-2011,0,0,0,0,0,0,0,0,0,6.4207115,0,0,0,4.0680513,0.49378696,0,0,6.8936777,6.1212616,7.850196,0.4170796,0,0,5.957163,1.5872425,0,0,0,3.772202,0,4.7631235,0,0,4.71373,1.10513,2.1762576,0,7.602756,3.8798656,0,4.1417556,5.407241,0,2.4278164,0,0,0,8.995172,3.8112788,0,0,0,0,0,0,0.8543511,0,0,0,1.3722949,1.2527035,0,0,0,4.5569267,7.699238,3.0320992,0.6937508,0,0,0,0,0,5.5460124,0,3.188865,0,4.286188,2.1353595,0,0,6.5075884,0,0,0.22915028,0,0,2.051162,0,2.0735383,3.0290756,1.79024,0,9.0101795,12.758881,9.000699,0,0,0,0,1.4471674,0.7913534,9.586137,0,0,6.2146854,3.7010968,0,0,7.81473
zn0je53-2012,0,0,0,0,0,0,0,0,0,7.8169475,0,0,0.36101097,0.17528865,3.2335887,0,0,7.3381248,6.1952977,6.6730127,5.163814,0,3.1568496,9.521153,0,2.2302747,0,0,2.6104178,0,1.8527598,9.84451,3.7399032,0.12097679,0,0,0,6.580381,2.1537554,0,3.1191576,2.987282,1.0637716,8.595296,3.6046996,0,0,5.968141,1.3795508,0,0,0,0,4.5051227,0,6.5552993,0,0,0,0,0,0,0,0,2.9177306,0,2.927866,1.7079806,0,2.2905343,0,0,0,8.11909,0.92488134,1.3694031,2.326451,12.504425,0.17466307,0,0,0,0,2.8050287,4.999732,0,0,9.829719,0,0,1.7164153,5.45797,4.0593452,6.765536,0.007896099,6.8437166,0,0,0,0,0,0,7.5899854,2.5133357,0,9.723443,1.5910431,4.718879,0,0.22426966
zn0je53-2013,0,0,0,0,0,0.6734487,0,0,0,3.055319,0.9464349,0,0,2.6951907,3.4079776,0,2.0988884,0,4.887502,3.2626557,1.2734848,1.8180761,5.7939205,6.01738,0.6025349,0,0,0,0,0,0,4.7995243,3.565608,0,0,2.3199267,0.7049526,0,4.4070644,0,0.35606146,0,0,0,0,0,2.1013765,5.367168,3.273009,0,0,0,0,0,1.5489161,4.737782,0,0,3.797495,0,0,0,0,0,0.14129269,0,0,6.7932506,0,0,0,1.8586017,0,4.830542,0,5.4270515,0,0.9208757,0,0,0,2.4959767,0,0,1.965219,0,3.9348853,1.3077364,0,0,4.3594847,2.5356977,0,4.9974747,3.961361,8.622299,0,0,0,0,0,0.3529875,4.7607923,2.1218605,0,11.17891,2.1938622,0,0,1.8097919
zn0je53-2014,0,0,0,0,0.07140422,2.182753,0,0,0,2.6324923,0,0,0,3.0069263,2.5497181,0,0,0.53608596,7.4981833,5.515276,3.1610096,0,3.3403134,4.613237,0,0,0,0,0,0,0,3.0688305,1.9634634,0,2.218829,1.9682739,2.0570056,3.845517,4.7411976,0,5.4830494,3.3050191,0,0.33543625,0.36265916,0,0,9.310894,4.2034426,0,0,0,0,0,1.510221,1.8137047,0,0,5.868568,4.25008,0,0,0,0,0.27241173,0,4.558481,6.0335627,0,0.4538172,0,0,0,6.179323,0,3.6511254,0,0,3.2800696,0,0,3.1110327,0,0,2.5418808,0,0.8306806,3.6785526,0,0,3.808577,0,0,8.409108,1.8456441,11.687002,0,0,0,0,0,2.4431565,5.046389,0.70218694,0,10.238963,0.17882189,0,0,4.878828
zn0je53-2015,0,0,0,0,0,1.8703192,0,0,0,3.5532868,0,0,2.2431703,0.95436746,0.2727728,0,0,0,5.359031,1.1580747,0.20593034,0,1.5141827,3.0939949,0.20412056,0,1.4799987,0,0,0,0,4.509094,3.4070253,0,0.69509697,0,0,0.65083456,3.4540403,0,3.6519315,1.0918492,2.1314046,0,0,0,2.786375,6.0939445,1.4769155,0,0,0,0,0,3.0896451,3.5485568,0,0,0.8346048,0.70315886,0,0,0,0,1.4497803,0,0,5.739202,0,1.5192765,0,1.4137291,0,6.707354,0,0,0,3.5429063,1.5470932,0,0,2.8645866,0,0.2691598,0,0,0,3.8754482,0,0,2.607166,0.4335336,0,9.345332,3.5621753,8.529375,0,0,0,2.5059402,0,5.230596,2.0464993,0,0,7.7350492,1.7011564,0,0,3.3524115
zn0je53-2022,0,0,0,0,0,2.6362514,0,0,0,1.7492571,0,0,0,3.7021883,4.1995797,0,2.2833202,0,11.927239,5.531799,3.4038353,0,7.083752,6.554274,0,0,0,0,0,0,1.6112844,8.953939,1.3225696,3.840586,0,0,3.8380046,0,6.3292623,0,2.8805687,4.3675942,0,1.9408425,0,0,0.6984562,11.014106,1.3615295,0,0,0,0,0,0.91919833,0,0,0,3.388727,7.5905857,0,0,0,0,3.7793639,0,2.330889,7.1189094,0,4.3972726,0,0,0,5.5370855,1.0640084,4.4735675,0,0,5.6791058,0,0,5.0326066,0,0,2.0429814,0,3.7192664,4.0310473,0,0,3.9020245,2.50308,0,7.918578,4.2918277,12.075288,0,0,0,0,0,0,3.5955858,4.0095263,0,19.13876,1.5980346,0,0.06631318,4.9255357
