samples,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
hsm5md49,0.07587954,0.28374118,0.115082726,0,0.632693,0,0,0.21386391,0.20322882,0.2173175,0,0.3229401,0.35855836,0,0.20430449,0,0.4879319,0,0,0,0,0.357375,0.012978375,0.20413661,0,0.35301077,0.30903772,0,0,0,0.39712736,0,0,0.1666761,0.3239272,0.61659455,0,0.25719616,0.24206306,0.088921405,0.25504145,0.32888156,0.6166116,0.2331945,0.4225375,0.27308875,0,0,0.016737888,0,0.3042977,0.19464919,0,0.124594964,0.2653263,0.48674053,0,0,0,0.026288196,0,0.1817489,0,0,0.14691742,0.29498732,0.0700786,0.2843661,0.1870407,0,0.0553514,0.24842478,0.5127563,0,0.044664733,0.015685262,0,0.3895185,0.33847153,0.1927961,0,0,0,0,0,0.14200783,0.15160128,0.45532027,0.3486817,0.15873879,0.16617617,0,0.13230643,0.40832675,0,0.1223945,0.0571527,0,0,0.25724775,0.17703776,0,0,0.23889492,0.2780879,0.22835791,0,0.04166141,0.11935446,0
hsm7j4iu,0,0.8291027,0.33427075,0,0,0,0,0.017019311,0.5879427,0,0,0.3327489,0,0,0.58318233,0,0,0.24420261,0.1129584,0.00303766,0,0,0,0,0,0.3775725,0,0,0.14486174,0.3424754,0,0.07167584,0.4502098,0,0,0.7799867,0.019430377,0,0,0.28085592,0,0.12599394,0,0.56378174,0.46030983,0.003054975,0,0,0.22436494,0,0,0.15276703,0.009478875,0.17200366,0,0.6079528,0,0.33284262,0.10382493,0.23943184,0.24353471,0.5686043,0.01771167,0,0.35053328,0,0,0,0.6961409,0.324075,0.16048898,0,0.4296532,0,0.5870046,0,0.005728997,0.005370531,0,0,0.20594749,0,0,0,0.7191984,0.38823867,0,0.6181213,0,0.29927313,0.010951895,0,0,0.1620854,0,0.18329477,0.35363102,0,0.052046426,0,0.06792988,0,0.38389826,0.24025841,0,0.11582456,0,0,0.22944632,0.33935052
hsm5md75,0.15813382,0.17885903,0.34639332,0,0.5344853,0,0.12489833,0.12786287,0.19396466,0.17094211,0,0.24374363,0.278539,0,0.27714646,0,0.15371373,0,0.040939502,0,0,0.34743032,0.12927766,0.30950224,0,0.24257521,0.28723186,0,0,0.21415535,0.20816773,0,0.014386106,0.13133484,0.37445146,0.59086245,0.040057767,0,0.15233678,0.3262753,0.058703974,0.4095109,0.26638442,0.35370213,0.31043667,0.46654153,0,0,0,0,0,0.086779356,0.059733547,0.40532953,0.17725551,0.35326993,0,0,0,0.11416463,0.13445297,0.23771706,0,0,0.004133176,0.000483498,0,0.19654217,0.19431897,0,0.27938575,0.18085705,0.40976036,0,0.022580905,0.22838776,0,0.077199705,0.20383224,0.23814733,0,0.12912059,0.106856324,0.039948087,0.0922587,0.35694188,0,0.26951927,0.14961179,0.12840252,0.09993352,0,0,0.4131776,0.035152577,0.109319374,0,0,0,0.15967406,0.01893907,0,0.03849692,0.3504932,0.046659313,0.16835174,0.015427262,0,0.056810196,0.07116914
csm67uea,0.2418382,0.2729845,0.3878745,0.15348054,0.2116805,0.028203487,0,0.6855599,0.95941204,0,0.9079682,0.10778744,0,0.72476506,0,0,0,0,0.7719883,0,0,0,0.77930814,0,0.13726026,0,1.0838889,0.3690041,1.1505735,0.27990115,0.6375859,0.17660432,0,0.009009723,0,0.7610145,0.9355978,0,0.33130714,0.5140309,0,0.5647103,0,0.29918942,0.15019771,0,0,0,0.42746928,0.19869238,0,0,0,0.57942677,0,0.98832697,0,0,0,0.99925506,0,0.06372769,0,0,0,0,0,0.7963783,0.239012,0,0.018567555,0.8672641,0.18663451,0,0.5926152,0.072443396,0,0,0,0.32027796,0.049890384,0,0.020782415,0,0.26818308,1.2520394,0,0,0.43599027,0,0.3027557,0.094282106,0.35748386,0.08316843,0,0.9227404,0.45755398,0.07440258,0.59395,0,0,0.20378397,1.4134097,0,0,0,0.60568875,0.24889684,0.2682817,0.3411987
msma26al,0,1.2665765,0,0,0,0,0,0.22710878,1.798582,0,0,1.9915862,0,0.019729838,0.43517134,0,0,0.7755808,0.8315224,0,0,0,0,0,0.58214927,0.96497834,0,0.013335252,0.048456132,0,0,0,0.30789784,0,0,0,0.21499251,0.03978771,0.23811771,1.0359964,0.93556607,0.37254882,0,1.5239477,0.22052082,0,0,0,0,0,0,0,0.6770383,1.363658,0,0.9708377,0,0.112890184,0.59754145,0.70894027,0.07542895,0.002721347,0.68869025,0.15491335,0.22568616,0,0,0,1.437565,0.99361926,1.2277685,1.3715831,0,0,1.1889583,0,0,0,0.9200987,0,0.27166322,0,0,0,0.3103376,0.7060689,0,1.1135286,0,0.5525605,0,0,0,0.9262026,0,0,0,0,0.4957379,0,0.7793835,0,0.49258134,0,0,0,0,0.9810651,0,0.7864536
csm5mcwi,0.22139591,0.27534276,0.13131462,0,0.49679628,0.047471732,0.004792821,0.2196219,0.5064091,0.44923216,0,0,0,0,0.34244594,0,0.045806736,0,0.26529393,0,0,0.19815253,0.37203974,0.67413133,0,0.40980113,0.23336536,0,0,0.07527162,0,0,0.09425238,0.1602155,0.26021853,0.687631,0,0.060996402,0.029708494,0.120203,0,0.42195344,0,0.43246347,0.5890142,0.47584674,0,0,0.2860961,0.001101006,0,0.23887607,0.31032678,0.37646857,0.18674369,0.029905219,0,0.2082893,0,0.13017027,0.12599811,0.2262833,0,0,0,0.04112067,0,0.29796442,0.2408099,0,0.3251778,0.22797528,0.027269078,0,0.10187105,0.23842205,0,0.32288504,0,0.49642614,0,0,0,0,0,0.43333286,0,0.2910591,0,0.23999429,0.11408739,0,0,0.5208232,0.061183695,0.26777166,0.10351608,0,0,0.13417752,0,0,0,0.41460863,0,0,0,0,0,0.1873013
hsma33l1,0,0.56772065,0.65903133,0,1.722296,0,0,0,1.3258452,0,0,0.9883526,0,0.004232191,0.94228274,0,0,0.23252206,0.29328626,0,0,0.21009676,0,0.23833267,0,2.4535024,1.0073422,0,0,0,0,0,1.9255626,0,0,0,0,0,0.6940867,0.57858384,2.2428007,1.7324835,1.956213,0,1.3975232,0,0,0,0,0.13535023,0,0,1.1652286,0.7199468,0,1.2076602,0,0,0,0,0,1.0121659,0.17298514,0,0.41899806,0,1.1811318,0,0.13051194,0,0.13284586,0,0.30449402,0,0.20725894,0.21934515,0,1.2853427,0,0.40639952,0,0,0,0,0.44275463,0.09900192,0,2.557188,0,0.70514494,0,0,0.112376496,0.955936,0,1.3702067,0.5327644,0,0.4757965,2.261544,0.3172629,0,0,0,0,0,0,1.0460131,0,0
msm6j2m3,0,0.15274684,0.6302445,0,0.07131804,0,0.4023841,0,0,0,0,0.903868,0,0.8320321,0.16113791,0,0,0.5934785,0.051771656,0.14214073,0,0.59400934,0,0,0,0.3577303,0,0.54296565,0.09372513,0,0,0.33246467,1.5715797,0,0,0.8988875,0.38376194,0,0,0,0,0.8625402,0.11266665,0.9155505,0,0,0,0,0,0,0,0.8672813,0.2623765,0,0,0.13867989,0.260009,0,0.25739536,0.122308545,0,0.4905003,0.47837165,0,0,0,0,0,0.13137437,0,0,0,0,0,1.5177206,0.07452131,0,0.24716505,0,0,0.63314325,0.3120167,0.4872986,0,1.76856,0.22838059,0,0.28313926,0,0.31031206,0.29613855,0,0,0.5204701,0,0,0,0.62952685,0,0,0,0,0,0,0.590196,0.014051087,0.07889615,0.04061978,0,1.0437435
csm67u9h,0.7117536,0.4271386,0.5672924,0,0.23162267,0,0,0,0.45614508,0,0,0.18857872,0.4351302,0,0.5087797,0,0,0,0,0,0,0.71620876,0,0,0,0.16507432,0,0.62383556,1.1865512,0,0.43487558,1.789324,0.29436073,0,0,1.2474883,0.38335449,0,0.33734453,0,0,0.22210215,0.026891526,0.28906733,0,0,0,0,0.028441716,0,0.044194087,0.17874792,0.084681205,0.17110863,0.5281289,0.53117186,0,0,0.15301,0,0,0,0,0,0.7965214,0,0,0.022950398,0.16490057,0,0.23760672,0,0.003019281,0,0.6043421,0,0,1.050515,0.50399256,0,0.37384465,0,0.103382416,0,0.44195524,0.23139481,0,0.21222171,0.023211189,0.61625344,0.28638184,0,0,0,0.39521796,0,0,0.26446185,0,0,1.1614357,0.27384788,0,0,0.20835866,0.102480784,0,0.71311575,0.07398476,0.6114689
msm9vzm4,0,0.17890926,0.23891908,0,0.39093664,0,0.49761087,0.045776032,0.16484159,0,0,0.71485496,0,0,0.55737334,0,0.28991973,0.1265738,0.32924804,0.55247414,0,0.015246969,0.6665077,0.28067684,0,0.39272097,0.16909531,0,0.19677213,0.29841632,0,0,0,0,0,0,0,0,0,0.16808084,0.4658682,0.6626893,0.40790728,0.10619165,0.65328807,0,0,0,0,0.07907397,0,0.050978392,0.39985436,0.35896486,0,0,0.07369935,0.8774992,0,0.6342863,0.8576965,0.57215106,0.076298706,0,0,0.19522184,0,0,0.118379876,0.43336746,0.17025226,0,0.13674587,0,0,0,0,0,0,0.29193625,0,0,0,0,0.68478,0,0,0.29918328,0,0.29758918,0.27441236,0.30391034,0,0,0,0.14990631,0.22867428,0,0.8915345,0.088297635,0,0,0.15022011,0,0,0.007889178,0,0.03418059,0,0
csm79hpk,0.46064463,0.5746248,0.47158414,0,0.2130558,0.013793409,0,0,0.4844464,0,0,0.11304793,0.32631785,0,0.4670871,0,0,0,0,0,0.033842336,0.53645533,0,0,0,0.16862607,0,0.27990475,0.9452643,0,0.36217463,1.6141359,0.13277379,0,0.08701036,0.9946013,0.049213346,0,0.3910134,0.016260993,0,0.28243965,0,0.43982747,0,0.159808,0,0,0.112234354,0,0.050951824,0.29874814,0.15490514,0.4968775,0.32328027,0.31272736,0,0,0.092792645,0,0,0,0,0,0.8239618,0,0,0.31114346,0.28153706,0,0.17376481,0,0,0,0.25521386,0,0,0.74284786,0.3490361,0,0.16295892,0,0.2573778,0,0.124569096,0.050084587,0,0.1902636,0.29319775,0.39216703,0.1869776,0,0,0,0.14993802,0,0,0,0,0,1.2358873,0.09067996,0.018691994,0,0,0.21724263,0,0.562215,0,0.48641
hsma33pl,0,0.16560069,0.33228955,0,3.7044635,0.44415206,0,0,1.3509552,0,0,0.57029945,0,0.17588197,0,0,0,0,0,0,0,0.23503801,0,0.2700129,0,2.791894,1.6519389,0.9986833,0,0,0,0,2.320805,0.17874417,0,0.28975973,0,0,1.1593162,0,2.170953,2.1451821,2.0476968,0,1.6543443,0,0,0,0,0.3007262,0,0.079080306,0.25795752,0.36857584,0.52182925,2.2609413,0,0,0,0,0,1.2632738,0.8350968,0,0.36980575,0,1.2906306,1.0405554,0,0,0,0,0.70705557,0,0.73200047,0.32821172,0.009297185,2.6448245,0,0.28071985,0,0,0,0,0,0,0,3.2499964,0,0,0.5074253,0,1.0993332,1.7073146,0,1.1385425,0.7429989,0,0,2.314995,0.4774056,0,0,0,0,0,0.5496071,0.8850111,0,0
psm7j15g,0.08370681,0.34206575,0,0,0.013379041,0.05311404,0.11055073,0.6255584,1.3383634,0,0,0,0,0,0.69678134,0,0.21892756,0,0.026330465,0,0,0.20337611,0.13801698,0.70245934,0.069375664,0.43225375,0.20465478,0,0.13913167,0.2084975,0.18872689,0,0.02412376,0.25742942,0.17827138,0.84345746,0.13817863,0.28981274,0.10254672,0.25779134,0,0.6194023,0.17908567,0.8695486,0.20661016,0.56604666,0,0.16004328,0.16440965,0,0,0.32913035,0.3479606,0.44522604,0.09498659,0.48656532,0,0.65306455,0,0.15051237,0.09650126,0.40059325,0.17617112,0,0,0.05728991,0.3801337,0.59388405,0.59513044,8.502277e-06,0.93161243,0.40917802,0.31010047,0,0.8002251,0.45705634,0,0.26306862,0.36321136,0.23109771,0.095117964,0,0,0,0,1.1298777,0.047187626,0.43506542,0.2763965,0.35047904,0.27251285,0,0.115729965,0.74849516,0,0,0.46132886,0,0,0.07800658,0.12089951,0,0.3842512,0,0,0,0,0,0.9165113,0.21649614
hsm7j4hi,0.048235204,0.5703546,0.5916769,0,0.42646924,0,0.2777973,0.000735516,0.3051576,0,0.14541966,0.46169844,0.17303777,0,0.50574374,0,0,0,0,0,0.001164515,0.24128316,0,0,0,0.059963748,0.050826043,0,0.66144896,0.15668935,0.41957697,0.43295026,0,0,0.16368863,0.3966823,0.18159553,0,0.05202011,0.18037614,0,0.1098099,0.14392075,0.41657197,0,0.13182157,0,0,0,0,0,0,0.052227415,0.59761465,0.13815469,0.5624922,0,0.01442162,0,0.3374512,0.27956483,0.11523574,0,0,0.23415032,0,0,0.40623257,0.27978987,0,0.36914337,0.2228188,0.36123407,0,0.28037104,0,0,0,0.22095722,0,0.16772485,0.33638048,0.7236491,0.20797947,0.31451222,0.3860587,0,0.20025077,0.43997413,0.04259858,0,0,0,0,0,0,0,0,0,0,0.48545623,0,0.41790897,0.26329657,0,0.17315891,0.12313497,0.032556936,0.056744006,0.10971159
msm79hc4,0,0.11512689,0.19344124,0,1.077367,0,0,0.23516634,0.00448012,0,0,0.9072987,0.05553885,0.035015635,0.12975645,0,0.11250341,0,0,0,0,0.1776337,0.045192443,0,0,0.34028634,0.23608549,0,0,0.000437051,0.260123,0,0,0,0.15681449,0.63229066,0,0,0.007583468,0.057124097,0.2637235,0.4394309,0.30569625,0.41311485,0.58800006,0,0,0,0,0,0.33198395,0.17215708,0,0.20503931,0.15862603,0.88173056,0,0,0,0,0,0.69681036,0.1537087,0,0,0,0,0.3116464,0.21393466,0,0,0,0.43809035,0,0.280209,0,0.010532588,0.022982003,0.21644095,0,0,0,0,0,0.14525723,0.060995214,0,0.47744238,0.24800149,0,0.41335136,0,0,0.3677554,0,0.047557626,0,0,0.03915496,0.11590713,0,0,0,0.2231978,0.3899182,0.3384362,0,0.30196816,0.09840651,0
msm6j2q3,0,0.24707401,0.296649,0.14475323,0.49586254,0.21755843,0,0.4589566,0.77220005,0,0.537099,0.13129577,0,0,0.6522595,0,0,0,0.1660005,0,0,0,0.4801786,0.51662254,0,0,0.2358528,0,0.5515211,0,0.23540816,0,0,0,0.16817746,0.22424808,0.059179697,0,0.4642052,0,0.28786376,0.122157596,0,0.23300958,0.069177255,0,0,0,0.19126211,0.35447133,0,0,0.25327277,0.8227152,0,0.40890202,0,0.3094162,0,1.0091264,0.11866902,0,0,0,0,0.108815745,0,0.8052855,0.1769972,0,0.40171468,0.77180266,0,0,0.17919634,0,0.05360195,0,0,0.8384531,0,0,0,0,0,0.7491113,0,0,0.28533491,0.003467247,0,0.032710902,0.19129863,0.3988895,0,0.1793136,0,0,0.30579236,0.08729184,0.006524369,0,0.68836856,0.41805276,0,0,0,0.10266629,0,0
hsm7cz32,0,0,0,0,0,0,1.1379882,0.21625552,0,0.81006575,0,0,0,2.10289,0.83041614,0,0,0,1.4812738,0.82267606,0,0.4158189,0.7347477,0.3572907,0,0,0,0,0,0.6738874,0,0,0.74531215,0,0,0,1.3749173,0.07352671,0.8813225,2.3033757,0,2.9021497,0.63587624,0.00586962,0,0.7333265,0.38533956,0,0,0.7576159,0,0,0.108515956,0,0,0,0,0,0,0,0,0,0,0,0,0.27314767,2.1853518,0,0,0.40441337,0.21949951,0,0,0.06307036,0,0.9434702,0,0,0,0,0,0,0,0,0.16088252,0,0,0,0.6539225,1.6766543,0,0.6416191,0,0.0467398,0.54748595,2.5451639,1.2511266,0,1.2490863,2.2682621,0,0.9551886,0.48380232,0,0,0,0,0,0,0.9000063
msm79h8n,0,0.23872423,0.24609378,0,0.6541986,0,0.034806844,0.10940113,0.1734837,0,0,0.66401213,0.025769524,0,0.28449324,0,0,0.05984996,0.07376423,0,0,0.08357367,0,0,0,0.29396567,0.08362626,0,0,0,0.030828511,0,0.054983806,0.026531331,0.14105785,0.52100116,0,0,0.050592728,0,0.12598997,0.59315825,0.00763369,0.49587345,0.48703456,0,0,0,0,0,0.05034002,0.3186021,0.012196451,0.20428433,0.16530414,0.41369826,0,0,0,0,0,0.52199197,0.18322444,0,0,0,0,0.334925,0.060978755,0,0,0,0.28381282,0,0.22915879,0,0,0,0.061357178,0,0.019836858,0.051058754,0,0,0.39245683,0,0,0.44315705,0.003301228,0.12140935,0.21520473,0,0,0.1288516,0,0.03683069,0,0,0.06080928,0.10520284,0,0,0.16397852,0.20395237,0.17720231,0.44152334,0.019867823,0.12199218,0,0
psm7j19n,0.34814924,0.49712512,0.41967958,0,0.22035958,0,0,0,0.33739156,0,0.043899484,0.20501608,0,0,0.32679006,0,0,0,0,0,0,0.3039999,0,0,0,0.005414158,0,0.20087057,0.8058646,0.0418742,0.33633178,1.0700201,0.13093461,0,0,0.7239134,0.32157594,0,0.23363008,0.12288456,0,0.24502532,0.001591653,0.39231095,0,0,0,0,0,0,0.024780406,0.14162937,0.08488605,0.2537298,0.18657994,0.51746607,0,0,0.115973815,0.32196373,0,0.09153897,0,0,0.5713096,0,0,0.16995838,0.32906145,0,0.34693176,0,0.19137546,0,0.56511855,0,0,0.27087116,0.28754085,0,0.17013219,0,0.45809034,0.04383553,0.42614725,0.242879,0,0.03285846,0.2878084,0.30736205,0.20938008,0,0,0,0.075141124,0.001120467,0,0.15878779,0,0,0.81745416,0.17220078,0.20060034,0,0,0.088854164,0,0.3518952,0,0.3867279
csm5mcwc,0.71763957,0,0.04208938,0,1.669686,0,0,0,0,1.4198285,0,0.7344308,0,0.30540103,0.11684826,0,0,0,0,0,0,0.7517758,0.21008013,0.027837785,0,0.34155825,0.33002716,0.8347168,0,0,0,0,0.81730247,0,0.5893153,0.48430425,0,0.072547436,0.6894454,0,0.21738961,0.76053905,0.6018104,0.24382743,0.8878973,0,0,0,0,0.066575006,0.26783845,0,0,0,0.79211223,0.014639781,0,0,0,0,0,0,0,0,0,0,0.7423277,0,0,0,0,0,0.6477125,0.68445873,0.042297,0.33648553,0,0.82838523,0.20717134,0.046489082,0.018671662,0.05230312,0,0.0459716,0.00088038,0,0.042109556,1.0224111,0,0.5528385,0,0,0.20030284,0.61298245,0.7756444,0.6339963,0.3445925,0,0,1.546526,0.20220686,0.6033191,0,0,1.6066681,0.98230636,0,0,0,0
hsm7j4ns,0.016344117,0.4592811,0.46321172,0,0.08485427,0,0,0,0.41372985,0,0.15731265,0.4368787,0.43848777,0,0.37933776,0,0,0,0,0,0.030453172,0.40851086,0,0,0,0.3010669,0.15297435,0.00427239,0.30809277,0.075955704,0.41001955,0.40855184,0.13053647,0,0.24196306,0.49046823,0.1576905,0,0.41003522,0.06301354,0.07966362,0.3763259,0.36475468,0.2758677,0,0,0,0,0,0.000463095,0,0.14472528,0,0.6351474,0.43213546,0.68229645,0,0.028520245,0,0,0,0.042382464,0.048775442,0,0.15305555,0,0,0.7016215,0.12899369,0,0.040114462,0.09886882,0.43130365,0,0.14136091,0,0,0.17514737,0.2720999,0,0.030047856,0.008846984,0.2706118,0.13464624,0.035711158,0.23279807,0,0.27318892,0.39464092,0.10522932,0.007946588,0,0,0,0,0,0,0,0,0,0.573326,0,0.21270895,0.054623753,0,0.15406206,0.12421833,0.28927937,0.38737217,0.069769196
csm79hja,0,0,0.48636347,0,0.28609973,0.034805045,0.5580249,0.36012095,0.22600432,0,0.31275856,0.2810415,0,0.20870161,0.24832278,0,0,0,0.6611171,0,0,0,0.24468066,0.46055502,0,0,0.30366057,0,0.009390085,0.3796366,0.21505915,0,0,0.43309507,0.37017468,0.36330017,0.514937,0,0.27592027,0.64577615,0,0.47006673,0,0.44029933,0.06866913,0.23380867,0,0,0,0,0,0.2951392,0.038370855,0.3759063,0,0.33049932,0,0,0,0.54726183,0.6672853,0.39799735,0.020411238,0,0,0,0,0.32668805,0.15611787,0,0.3830648,0,0,0,0.3477928,0.45308292,0.010597173,0,0.039841134,0,0,0.042278595,0.20250152,0.015299585,0.3903013,0.7375835,0,0,0.22904482,0,0.07003142,0,0,0.4481591,0,0.048564527,0,0,0,0,0,0,0.40307638,0.2853027,0,0,0.29766408,0,0.32764393,0.28530186
esm5medn,0,0.2884207,0.42857876,0,0,0,0.25349864,0.4199561,1.0680002,0,0,0.6235719,0,0,0.6446009,0,0.17842104,0.051389642,0.005895596,0.25337586,0,0,0.16820167,0,0.16722962,0,0.16918898,0,0,0.028643236,0.2928514,0,1.0389888,0,0,0.58052146,0.18761808,0,0,0.7446985,0,0.42374116,0.44884515,0,0.041743796,0,0,0,0,0.030624535,0,0,0.7696098,0.8978287,0,0.4328701,0,0,0,0.4876507,0.57862926,0.26503652,0,0.08016139,0,0,0.14914136,0,0.8311859,0.37632963,0.2102278,0.44662774,0.5891205,0,0.3284663,0.22363196,0,0,0.40298766,0.8365684,0,0,0,0,0.2899166,0.7404777,0,0.7231477,0,0.39833564,0,0,0.002279699,0.29971814,0,0.26189235,0.3816684,0.062878564,1.4756438,0,0.3520962,0,1.0511062,0,0,0,0,0,0.28968513,0.36521402
msm6j2lr,0,0.71433526,0.7697906,0,2.4485781,0.81210184,0.15754661,0,0,0.20228118,0,0.76687324,0,0,1.0021503,0,0,0.30940142,0.38901097,0,0,0.48271245,0,0,0,0.46730214,0.56546104,0.063340686,0.051424857,0,0,0,0.701325,0,0.9206463,0.0165385,0,0,1.0128816,0,1.9489243,2.5598772,0.38484937,1.8445127,0.53642476,0.003501904,0,0,0,0,0.08285105,0.13672848,0,0,0,0.046966843,0,0,0,0,0,0.19953357,0.39544624,0,0.9049134,0,0,0,0.42053163,0,0,0,0.68947184,0.6185411,1.059041,0,0.0693138,0.04030701,0,0,0,0.59508425,0.19092414,0,1.0538229,0,0,2.3759735,0,0.1144616,0,0,0,1.658523,0,0.06753584,0,0,0.21168217,2.45927,1.378964,0.062402956,0,0,1.384429,2.3734145,1.0456977,0,0,0
psm7j12v,0,1.1983018,0.09421479,0,0.36795148,0.64285445,0,0.87646943,1.477222,0,1.7052641,0.9315232,1.641478,0,1.9666004,0.26427907,0,0,0,0,0.3273483,0,0,0,0,0,0.9794999,0.73263,0,0,0,1.1258178,0,0.1789014,2.4431643,0.8956012,0,0,0.9544056,0,1.2148055,0.18910927,0,0.045793332,0,0,0,0,1.2088833,0.8727227,0.3501228,1.2437463,0,0.124768145,0,0,0,0,0,0,0,1.8498977,0.83462876,0,0,0,0.4448033,3.1264687,0,0,0,0.47419757,0,0,0.46300945,0.49085036,0,0,0,0,0,2.011622,0,1.2461103,0,0.523674,0,1.7031113,0.6142095,0,0,0,0,0.6183117,0,0,0,0,0,0,0.026024766,1.2150246,0.80028415,0.35313904,0,0,0.5513911,0,0.1668161,0.73971367
csm79hgh,0,0.52350897,0.044984847,0,0,0,0,0.24495193,1.3708895,0,0,0.125432,0.001094184,0,0,0,0,0.3716507,0.020114643,0,0,0,0.17896616,0,0.31266302,0.7388712,0.38191026,0.09154025,0,0.09524436,0.41081995,0.51618874,0.21977623,0,0,1.0742373,0,0.13796857,0,0.11673708,0,0.17088664,0.19306207,0.6480712,0.3294341,0.06869025,0,0.114546865,0.28015327,0,0,0.20321687,0.43786654,1.2764595,0.111611016,0.13998806,0,0.65535456,0,0,0.23093233,0.3788956,0.21906424,0,0,0,0.052912697,0,0.55778813,0.24020861,0.6244836,0,0,0,0.55015606,0,0,0.5830285,0.43173942,0,0,0,0,0,0,0.72900975,0,0.5795453,0,0.47159275,1.0191438,0,0.4831483,0.1433774,0,0,0.6170565,0,0.19520979,0,0.33976847,0,0.34894592,0.33999732,0,0,0,0.25483313,1.1378244,0.46828774
msm6j2lb,0.60102886,1.0719231,0,0,0,0,0,0.4871352,0,0,1.235152,0,0,1.1991413,0,0.45199916,0,0,0.48726383,0.53407824,0,0,0.121589065,0,0,0,1.7138418,0.0313029,0,0,1.8848131,0.053528707,0,1.622209,0.61268336,0.373169,0.26538873,0.06605982,0,0.57667196,0,1.0446649,0.9166466,0,0,0,0,0,1.8137344,0,0,0.42420787,0,0,0.049887713,0.6256009,0.13984305,0,0,1.4785885,0.6464159,1.282197,0,0,0.035106402,0,0,0.8898302,0,0,0,0,0.097699925,0,0.9560999,0.029253112,0,0,0,0.4223527,0,1.005076,0,0.4945268,0,0,0,0,0.23878069,0,1.1033891,0.19672753,0.19058958,0,0,0.8915866,0.36703455,1.3898358,0,0,0,0.19498223,1.1779232,0.19608057,0,0,0.87572414,0.45848736,1.4415334,0.1361388
msm6j2mf,0,0.33473256,0.3679849,0.05105597,1.3854823,0,0,0,0,0.014158145,0,0.7279702,0,0,0.3699484,0,0,0.04071917,0.021021672,0,0,0.009742321,0,0,0,0.4599812,0.16315266,0.29153335,0,0,0,0,0.31885424,0,0.2842681,0.3268858,0,0.11910116,0.38162124,0,0.7763841,1.0103307,0.21922371,0.7661135,0.4367698,0,0,0,0,0.044173993,0.13644783,0,0,0,0,0.29342175,0,0,0,0,0,0.109337665,0.22560135,0,0.21554807,0,0,0.15334114,0.11745328,0,0,0.27853447,0.6556525,0.41681165,0.28167415,0,0.0983859,0.25266054,0,0,0,0.299228,0,0,0.18224081,0,0,1.2835896,0,0.11718327,0,0,0,0.6376031,0,0.015081393,0,0,0.40196443,1.2033125,0.34867936,0.18205653,0,0,0.9107997,1.45527,0.053166047,0.12904367,0,0
msm6j2rk,0,1.2619759,0.113342404,0,0,0.5701751,0.09940033,0,0,0,0,0,0,0,0.16142322,0,0,0.62989897,0.061726756,0,0,0.009019794,0,0,0.063724115,0,0,0,1.6330104,0,0,1.0856687,0,0,0.004133921,0.7839534,0,0,0,0,0,0,0,1.1860244,0,0.29965436,0,0,0,0,0.3309899,0.59598535,0.3901239,0.6268223,0,0.33738244,0.46031526,0,0.87291217,0,0,0.5950448,0,0,1.9229748,0,0,0.42519277,1.1149336,0.020620065,0,0,0.020887636,0,0.95132595,0,0.038404383,0,0,0,0.86415714,0.56191367,2.1645858,0.0680097,0.8499616,0.10862465,0,0.13492867,0.49740258,0.015495673,0,0,0,0,0.1732639,0,0,0,0,0,0.98976165,0,0.76963806,0.27612484,0,0.5648967,0.7527494,0.13521041,0,0
hsma33o3,0.39815655,0,0.22481987,0,0.20978719,0,0,0.7429144,0.2908219,0.24109735,0.20065558,0,0,0.4320222,0.0539544,0.19249699,0.50928044,0,0.7070438,0.001641609,0.25504357,0.012184147,0.43031162,0.3529332,0,0.028201222,0.33655447,0,0,0.28099096,0.36718768,0,0,0.54912984,0.38286087,0,0.9456103,0,0.7897617,0.48758483,0,0.42763954,0.29971516,0.38650835,0,0.3878628,0,0.002266184,0,0.049840506,0.112908274,0,0,0.37695175,0.030504763,0.49007332,0,0,0,0.018307813,0.13591513,0.05956713,0,0,0,0.098382875,0.11119895,0.66662186,0.22270814,0,0.33650053,0.29730725,0.25797915,0,0,0.6658235,0.31161374,0,0.24326377,0.2703786,0,0,0.24344257,0.003918037,0,0.89538765,0,0,0.6453026,0.15388317,0,0,0.096069336,0.20330442,0.06927694,0.13221866,0.0015826,0,0,0.28693482,0,0.4615276,0.31809506,0,0,0,0.23048756,0.013986107,0.22589953,0.12887779
